route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
419,Weekday,4009__401022_Timetable_-_2025-02,Harmony Terminal,0,401022_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
405,SatSun,400__461011_Timetable_-_2025-02,Harmony,0,461011_Timetable_-_2025-02,100.0.1046829421_Timetable_-_2025-02,Northbound,1
419,Weekday,4010__401028_Timetable_-_2025-02,Harmony Terminal,0,401028_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,Weekday,4011__401027_Timetable_-_2025-02,Harmony Terminal,0,401027_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,Weekday,4012__401022_Timetable_-_2025-02,Harmony Terminal,0,401022_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,Weekday,4013__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4014__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4015__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4016__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4017__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4018__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4019__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
405,SatSun,401__461009_Timetable_-_2025-02,Oshawa Centre Terminal,1,461009_Timetable_-_2025-02,100.0.1046829422_Timetable_-_2025-02,Southbound,1
419,Weekday,4020__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4021__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4022__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4023__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4024__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4025__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4026__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4027__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4028__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4029__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
405,SatSun,402__461023_Timetable_-_2025-02,Harmony,0,461023_Timetable_-_2025-02,100.0.1046829421_Timetable_-_2025-02,Northbound,1
419,Weekday,4030__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4031__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4032__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905173_Timetable_-_2025-02,Westbound,1
419,SatSun,4033__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905173_Timetable_-_2025-02,Westbound,1
419,SatSun,4034__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4035__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4036__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4037__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4038__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4039__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
405,SatSun,403__461008_Timetable_-_2025-02,Oshawa Centre Terminal,1,461008_Timetable_-_2025-02,100.0.1046829422_Timetable_-_2025-02,Southbound,1
419,SatSun,4040__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4041__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4042__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4043__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4044__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4045__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4046__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4047__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4048__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4049__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
405,SatSun,404__461013_Timetable_-_2025-02,Harmony,0,461013_Timetable_-_2025-02,100.0.1046829421_Timetable_-_2025-02,Northbound,1
419,SatSun,4050__461032_Timetable_-_2025-02,Windfields Farm,1,461032_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4051__461031_Timetable_-_2025-02,Windfields Farm,1,461031_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4052__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905173_Timetable_-_2025-02,Westbound,1
419,Weekday,4053__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4054__401022_Timetable_-_2025-02,Windfields Farm,1,401022_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4055__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4056__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4057__401024_Timetable_-_2025-02,Harmony Terminal,0,401024_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,Weekday,4058__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4059__401024_Timetable_-_2025-02,Windfields Farm,1,401024_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
405,SatSun,405__461012_Timetable_-_2025-02,Oshawa Centre Terminal,1,461012_Timetable_-_2025-02,100.0.1046829422_Timetable_-_2025-02,Southbound,1
419,Weekday,4060__401027_Timetable_-_2025-02,Windfields Farm,1,401027_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,Weekday,4061__401028_Timetable_-_2025-02,Windfields Farm,1,401028_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4062__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4063__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4064__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4065__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4066__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4067__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4068__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
419,SatSun,4069__461034_Timetable_-_2025-02,Windfields Farm,1,461034_Timetable_-_2025-02,100.0.2162905172_Timetable_-_2025-02,Westbound,1
407,SatSun,406__461012_Timetable_-_2025-02,C - Harmony,0,461012_Timetable_-_2025-02,100.0.1046829531_Timetable_-_2025-02,Northbound,1
409,SatSun,4070__461031_Timetable_-_2025-02,Windfields Farm,0,461031_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,SatSun,4071__461031_Timetable_-_2025-02,Windfields Farm,0,461031_Timetable_-_2025-02,100.0.1673310071_Timetable_-_2025-02,Northbound,1
409,Weekday,4072__401022_Timetable_-_2025-02,Oshawa Centre Terminal,1,401022_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,Weekday,4073__401024_Timetable_-_2025-02,Oshawa Centre Terminal,1,401024_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,SatSun,4074__461031_Timetable_-_2025-02,Oshawa Centre Terminal,1,461031_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
409,SatSun,4075__461031_Timetable_-_2025-02,Oshawa Centre Terminal,1,461031_Timetable_-_2025-02,100.0.2242012082_Timetable_-_2025-02,Southbound,1
419,SatSun,4076__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4077__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4078__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4079__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
407,SatSun,407__461025_Timetable_-_2025-02,Raleigh,1,461025_Timetable_-_2025-02,100.0.1952647814_Timetable_-_2025-02,Southbound,1
419,SatSun,4080__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4081__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4082__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4083__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4084__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4085__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4086__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4087__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4088__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4089__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
407,SatSun,408__461011_Timetable_-_2025-02,Harmony,0,461011_Timetable_-_2025-02,100.0.1952647813_Timetable_-_2025-02,Northbound,1
419,SatSun,4090__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4091__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4092__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4093__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4094__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4095__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4096__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4097__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4098__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4099__461035_Timetable_-_2025-02,Harmony Terminal,0,461035_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
407,SatSun,409__461025_Timetable_-_2025-02,C - Harmony,0,461025_Timetable_-_2025-02,100.0.1046829531_Timetable_-_2025-02,Northbound,1
112,Weekday,40__201033_Timetable_-_2025-02,C - Taunton,0,201033_Timetable_-_2025-02,100.0.1952651143_Timetable_-_2025-02,Northbound,1
419,SatSun,4100__461030_Timetable_-_2025-02,Harmony Terminal,0,461030_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
419,SatSun,4101__461033_Timetable_-_2025-02,Harmony Terminal,0,461033_Timetable_-_2025-02,100.0.2162905171_Timetable_-_2025-02,Eastbound,1
410,SatSun,4102__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4103__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4104__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4105__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4106__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4107__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4108__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4109__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
407,SatSun,410__461020_Timetable_-_2025-02,A - Raleigh,1,461020_Timetable_-_2025-02,100.0.1046829532_Timetable_-_2025-02,Southbound,1
410,SatSun,4110__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4111__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4112__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4113__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4114__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4115__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4116__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4117__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4118__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4119__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
407,SatSun,411__461023_Timetable_-_2025-02,Raleigh,1,461023_Timetable_-_2025-02,100.0.1952647814_Timetable_-_2025-02,Southbound,1
410,SatSun,4120__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4121__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4122__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4123__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4124__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4125__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4126__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4127__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4128__461035_Timetable_-_2025-02,Oshawa Centre Terminal,1,461035_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4129__461030_Timetable_-_2025-02,Oshawa Centre Terminal,1,461030_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
407,SatSun,412__461020_Timetable_-_2025-02,Harmony,0,461020_Timetable_-_2025-02,100.0.1952647813_Timetable_-_2025-02,Northbound,1
410,SatSun,4130__461033_Timetable_-_2025-02,Oshawa Centre Terminal,1,461033_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4131__461032_Timetable_-_2025-02,Oshawa Centre Terminal,1,461032_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4132__461031_Timetable_-_2025-02,Oshawa Centre Terminal,1,461031_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4133__461021_Timetable_-_2025-02,Oshawa Centre Terminal,1,461021_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4134__461009_Timetable_-_2025-02,Oshawa Centre Terminal,1,461009_Timetable_-_2025-02,100.0.1046829822_Timetable_-_2025-02,Southbound,1
410,SatSun,4135__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4136__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4137__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4138__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4139__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
407,SatSun,413__461023_Timetable_-_2025-02,C - Harmony,0,461023_Timetable_-_2025-02,100.0.1046829531_Timetable_-_2025-02,Northbound,1
410,SatSun,4140__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4141__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4142__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4143__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4144__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4145__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4146__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4147__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4148__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4149__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
407,SatSun,414__461013_Timetable_-_2025-02,A - Raleigh,1,461013_Timetable_-_2025-02,100.0.1046829532_Timetable_-_2025-02,Southbound,1
410,SatSun,4150__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4151__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4152__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4153__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4154__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4155__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4156__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4157__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4158__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4159__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
407,SatSun,415__461008_Timetable_-_2025-02,Raleigh,1,461008_Timetable_-_2025-02,100.0.1952647814_Timetable_-_2025-02,Southbound,1
410,SatSun,4160__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4161__461034_Timetable_-_2025-02,Harmony Terminal,0,461034_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4162__461032_Timetable_-_2025-02,Harmony Terminal,0,461032_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4163__461031_Timetable_-_2025-02,Harmony Terminal,0,461031_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4164__461021_Timetable_-_2025-02,Harmony Terminal,0,461021_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4165__461009_Timetable_-_2025-02,Harmony Terminal,0,461009_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
410,SatSun,4166__461021_Timetable_-_2025-02,Harmony Terminal,0,461021_Timetable_-_2025-02,100.0.1046829821_Timetable_-_2025-02,Northbound,1
